Vehicle_Density,Penetration_Rate,Algorithm,Run,EAR_Mean,EAR_Median,CBR_Mean,CBR_Median,AOI_Mean,AOI_Median,CPM_Size_Mean,CPM_Size_Median
30,0.05,NO_FORWARDING,0,0.36329287409816885,0.35373428268444174,0.004891962074677516,0.00546583202921231,0.15306666666667376,0.16000000000016001,3.2736842105263158,2.0
30,0.05,NO_FORWARDING,1,0.36342350643193194,0.37343193157519605,0.006283174105747575,0.0071006521933351255,5.481051643192491,0.11999999999989797,2.6980854197349045,2.0
