Vehicle_Density,Penetration_Rate,Algorithm,Run,EAR_Mean,EAR_Median,CBR_Mean,CBR_Median,AOI_Mean,AOI_Median,CPM_Size_Mean,CPM_Size_Median
60,0.05,MULTI_HOP,7,0.49619196717382935,0.5174013921113689,0.050593189417570815,0.05359853479853502,0,0,11.231416549789621,9.0
60,0.05,MULTI_HOP,8,0.5280204044913555,0.5285714285714286,0.05813389914912683,0.06087078189300451,0,0,13.10696145802211,12.0
60,0.05,MULTI_HOP,9,0.5181230751226995,0.5440278988666085,0.04610812916780368,0.049049084249084426,0,0,10.899646851088876,9.0
60,0.1,NO_FORWARDING,0,0.5978494955348365,0.612290008841733,0.039975591768184944,0.04323966942148787,0,0,4.346546084279392,4.0
60,0.1,NO_FORWARDING,1,0.5430087889569357,0.554642166344294,0.03849881425650121,0.04179669966996725,0,0,3.9395872420262665,4.0
60,0.1,NO_FORWARDING,2,0.6065989470266117,0.6347708894878706,0.04054309941814764,0.04392820512820523,0,0,4.0949650600250855,4.0
60,0.1,NO_FORWARDING,3,0.5803556373846207,0.5866916588566073,0.03853168539519338,0.04222479338842996,0,0,4.486688180718032,4.0
60,0.1,NO_FORWARDING,4,0.6427037169929446,0.6669397787791889,0.04491499993044848,0.04922185792349741,0,0,4.24498997995992,4.0
60,0.1,NO_FORWARDING,5,0.5700802358451084,0.5814869522402757,0.038610477032331295,0.04209768976897688,0,0,4.167180871577323,4.0
60,0.1,NO_FORWARDING,6,0.5648241292782097,0.5849783341357727,0.03770558576061571,0.04134652014652037,0,0,4.1704456606724,4.0
60,0.1,NO_FORWARDING,7,0.5990889548594954,0.6141414141414141,0.043215350750731574,0.047258608058608396,0,0,4.125168010752688,4.0
60,0.1,NO_FORWARDING,8,0.6333539072973762,0.6578636184469846,0.043927797099951156,0.04744761904761921,0,0,4.494103364550815,4.0
60,0.1,NO_FORWARDING,9,0.6144954245532213,0.6352261790182868,0.09724147285106904,0.10867044917257683,0,0,16.632918149466192,15.0
60,0.1,MULTI_HOP,0,0.6639825271657817,0.6959022286125089,0.051436140114683025,0.05642404371584713,0,0,4.3360270349691445,4.0
60,0.1,MULTI_HOP,1,0.6497901686722916,0.6688396349413298,0.1314664269885063,0.14151551155115477,0,0,19.021755901866996,18.0
60,0.1,MULTI_HOP,2,0.6442558545364342,0.6701388888888888,0.1343571076420743,0.1434066157760814,0,0,19.75607533414338,18.0
60,0.1,MULTI_HOP,3,0.6095384760707235,0.625587958607714,0.11410842827556335,0.12153427230046943,0,0,17.494583670169767,16.0
60,0.1,MULTI_HOP,4,0.7235211595605529,0.7578947368421053,0.18967190845539167,0.20293333333333324,0,0,24.003523424246378,23.0
60,0.1,MULTI_HOP,5,0.6809478804756708,0.7092360319270239,0.15846350685747548,0.1695746556473832,0,0,21.414134275618373,20.0
60,0.1,MULTI_HOP,6,0.6372077637506128,0.6622030237580994,0.13332381791247547,0.14263471074380168,0,0,19.270086246028143,18.0
60,0.1,MULTI_HOP,7,0.6543056757272399,0.67734375,0.13263164430148905,0.1431956989247313,0,0,20.19508424795177,18.0
60,0.1,MULTI_HOP,8,0.6432976088018482,0.6587893864013267,0.12551477001667127,0.136123943661972,0,0,17.93349168646081,17.0
60,0.1,MULTI_HOP,9,0.712526505903298,0.7423775265501884,0.19022194257520286,0.20500936639118367,0,0,24.269965389052686,21.0
60,0.25,NO_FORWARDING,0,0.8047786568315338,0.8409512565356722,0.10663900304312399,0.11647650273223999,0,0,4.3932688202646935,4.0
60,0.25,NO_FORWARDING,1,0.8068982870631581,0.851112193537912,0.10864589400633021,0.11821032863849602,0,0,4.3752281792982215,4.0
60,0.25,NO_FORWARDING,2,0.7737350868591951,0.8066900038895372,0.0935856090010335,0.10212937293729116,0,0,4.094501853750887,4.0
60,0.25,NO_FORWARDING,3,0.8109302859620269,0.8520416333066453,0.11745761375138467,0.1286772277227669,0,0,4.333892942467877,4.0
60,0.25,NO_FORWARDING,4,0.8031176879278098,0.8394648829431438,0.11265989124628308,0.12341650165015998,0,0,4.234521452145215,4.0
60,0.25,NO_FORWARDING,5,0.8044056107310228,0.8376358695652174,0.10540495526680756,0.1150562091503273,0,0,4.362921834438996,4.0
60,0.25,NO_FORWARDING,6,0.8004858404376399,0.8356879606879607,0.11616845469306965,0.12634285714285318,0,0,4.251787538304392,4.0
60,0.25,NO_FORWARDING,7,0.809267209224562,0.8526615969581749,0.11205716523178849,0.12233406593406312,0,0,4.388466966866053,4.0
60,0.25,NO_FORWARDING,8,0.8015389025858728,0.8349149214659686,0.10938646416718041,0.11951062271061944,0,0,4.311576941400667,4.0
60,0.25,NO_FORWARDING,9,0.8301924934355747,0.8710960518562169,0.1243115862568732,0.1352190476190422,0,0,4.3470527529897405,4.0
60,0.25,MULTI_HOP,0,0.8788455580425497,0.9224294438026077,0.5531533658200499,0.5945021276595728,0,0,37.05253840804198,36.0
60,0.25,MULTI_HOP,1,0.8786241758479544,0.9189698492462312,0.6166057612082532,0.6619999999999986,0,0,36.29608069164265,35.0
60,0.25,MULTI_HOP,2,0.8576487414400004,0.8982590640472768,0.5660559805759326,0.6045007633587756,0,0,36.11632961062481,34.0
60,0.25,MULTI_HOP,3,0.8784412664562509,0.9230392956138921,0.5468271098437962,0.5859267175572512,0,0,35.526820515993315,33.0
60,0.25,MULTI_HOP,4,0.8721179922985259,0.9153009897777057,0.5271038681653896,0.5634625954198441,0,0,33.71415446805904,33.0
60,0.25,MULTI_HOP,5,0.892973424404424,0.9367588932806324,0.6305549599790791,0.6782013071895425,0,0,39.00535551504102,37.0
60,0.25,MULTI_HOP,6,0.8661329069903511,0.9068511643604455,0.506127852058809,0.5407052341597791,0,0,33.10645161290323,31.0
60,0.25,MULTI_HOP,7,0.8681758422948788,0.9060652137185335,0.5595235577096566,0.5943867986798663,0,0,34.10831403145191,32.0
60,0.25,MULTI_HOP,8,0.8429990897243954,0.88444514701233,0.5292843746718874,0.5728502732240436,0,0,34.1582025238535,32.0
60,0.25,MULTI_HOP,9,0.8895908069960853,0.9341397849462365,0.6277847417108241,0.6802768447837148,0,0,38.137956663426905,35.0
60,0.5,NO_FORWARDING,0,0.9103868253345344,0.9560945176635732,0.6477424429168781,0.7000264026402634,0,0,36.96239673854737,35.0
60,0.5,NO_FORWARDING,1,0.8634149351189017,0.905170917924692,0.21026968808915497,0.22960396039602607,0,0,4.212957988610723,4.0
